"product ID";name;currency;price;description;productURL;imageURL;categories;link;category;pubDate;updated;enclosure;campaignID
6135c944d8093837822ea8ed;"4 tickets voor Rembrandts Amsterdam Experience!";EUR;0.00;"<p>Beleef bij Rembrandts Amsterdam Experience het bijzondere leven van Rembrandt van Rijn, de meest beroemde schilder van Amsterdam. Tijdens deze ‘5D experience' stap je midden in het zeventiende-eeuwse Amsterdam. </p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2Frembrandts%20amsterdam%20experience%2Frembrandt_Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Fmusea%2Frembrandts-amsterdam-experience;/dagjes-uit/musea;"Mon, 06 Sep 2021 09:54:44 GMT";2022-05-19T20:05:49+02:00;;8308
6058ad3cd7a3a40d84a158b2;"Een hele dag (8 uur) scooter rijden door Zeeland!";EUR;0.00;"<p>Natuur, cultuur of liever een gastronomische scootertocht langs de Ooster- of Westerschelde in Zeeland. Boek snel jij scooter tocht bij Scooter huren Zeeland!</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FScooter%20huren%20Zeeland%2Fscooter-2-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Foutdoor-activiteiten%2Fhele-dag-scooter-rijden-zeeland-korting;/dagjes-uit/outdoor-activiteiten;"Mon, 22 Mar 2021 15:44:12 GMT";2022-04-29T09:57:24+02:00;;8308
60e6c28ba0d6af34dc3a1e1e;"2-daagse reis naar de romantische stad Parijs met Slangen Reizen!";EUR;0.00;"<p>Geniet 2 dagen van Parijs, dé stad van de liefde met een eeuwenoude geschiedenis en een prachtige architectuur, die je bezocht moet hebben! Ontdek onder andere 't Louvre, Nôtre Dame de Eiffeltoren en veel meer!</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FSlangenreizen%2FParijs%2Farc-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fhotels%2Fstedentrips%2Freis-parijs-slangen-reizen;/hotels/stedentrips;"Thu, 08 Jul 2021 11:16:59 GMT";2022-05-21T13:15:44+02:00;;8308
6270f5c1337024cd72ffc284;"Hugo Boss The Scent Pure Accord for her, 50 ml - Eau de toilette!";EUR;0.00;"<p>Verwen jezelf of iemand anders met de heerlijke parfum van Hugo Boss The Scent Pure Accord for her, een verleidelijke en sensuele damesgeur.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FCoty%20Benelux%2FHugo%20Boss%20The%20Scent%20damesgeur%2FHugo_Boss_The_Scent_Absolute_Her_%281%29.png%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fproducten%2Fbeauty-en-gezondheid%2Fhugo-boss-the-scent-pure-accord-for-her-50-ml-eau-de-parfum-korting;/producten/beauty-en-gezondheid;"Tue, 03 May 2022 11:28:33 GMT";2022-05-22T22:07:17+02:00;;8308
6213a47e003af53d7d7b67c8;"4 tickets voor Dino Experience Park in Gouda!";EUR;0.00;"<p>Durf jij het aan? Bij het Dino Experience Park in Gouda sta je oog met de dinosauriërs die onze aarde miljoenen jaren geleden bevolkten. Een beestachtig leuk uitje voor het hele gezin.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FDino%20Experience%20Park%2Fdino-Website1643968538.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Fpretparken%2Fdino-experience-park-gouda-korting;/dagjes-uit/pretparken;"Mon, 21 Feb 2022 15:41:02 GMT";2022-05-23T02:03:15+02:00;;8308
62221cf16d40d94517898f44;"2 tickets voor Kernie's Familiepark in Wunderland Kalkar!";EUR;0.00;"<p>Breng een bezoek aan dit bijzondere familiepark met meer dan 40 spannende attracties! Tijdens je bezoek kan je onbeperkt genieten van frietjes, softijs, frisdrank, koffie en thee.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FLogo%2Fwunderland-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Fpretparken%2Fkernies-familiepark-wunderland-kalkar-korting;/dagjes-uit/pretparken;"Fri, 04 Mar 2022 15:06:41 GMT";2022-05-22T14:40:44+02:00;;8308
60a7c0a50161d94804d2006d;"1 uur klimmen bij Climb Walls - onderdeel van Play-in Utrecht!";EUR;0.00;"<p>Kom klimmen bij Climb Walls Utrecht. Climb Walls biedt een flink aantal kleurrijke klim challenges. Het is een onvergetelijke ervaring op eigen niveau en geschikt voor alle leeftijden!</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2Fplay%20in%2FClimb_Walls_play_in.png%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Findoor-activiteiten%2Fclimbwalls-utrecht-korting;/dagjes-uit/indoor-activiteiten;"Fri, 21 May 2021 16:16:05 GMT";2022-05-22T22:15:05+02:00;;8308
5f719a21271eaa060036af25;"Een abonnement van 10 weken op het tijdschrift Vriendin!";EUR;0.00;"<p>Laat je inspireren door andere vrouwen! Tijdschrift Vriendin vertelt echte en herkenbare verhalen, maar geeft ook  praktische tips voor thuis, in de keuken, voor beautyproducten, boeken en de laatste mode.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FAudax%20tijdschriften%2FMaart%202022%2FVriendin-4.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fproducten%2Fkranten-en-tijdschriften%2Fabonnement-vriendin;/producten/kranten-en-tijdschriften;"Mon, 28 Sep 2020 10:09:05 GMT";2022-05-22T16:57:14+02:00;;8308
618bab441030472856a8a4c5;"Indoor of outdoor paintballen voor 4-8 personen bij The Events Bakery!";EUR;0.00;"<p>In een stevige overall, een veiligheidsmasker en je paintballgeweer met een vol magazijn betreed je de arena. Na het startschot vliegen meteen de verfkogels in het rond. Met gerichte schoten schakel je de andere tegenstander uit. </p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FThe%20Eventsbakery%2Ftheeventsbakery-5Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Foutdoor-activiteiten%2Fpaintballen-the-events-bakery-korting;/dagjes-uit/outdoor-activiteiten;"Wed, 10 Nov 2021 12:21:40 GMT";2022-05-23T00:34:09+02:00;;8308
624af4bfa3112b6d3bde2401;"4 tickets voor attractiepark Duinrell in Wassenaar!";EUR;0.00;"<p>Doe een Duinrell-dag en geniet van 40 topattracties en bewonder de vrolijkste shows. Maak de dag compleet met een meet & greet met Rick de Kikker.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FLogo%2Fduinrell-2-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Fpretparken%2F4-tickets-duinrell-met-korting;/dagjes-uit/pretparken;"Mon, 04 Apr 2022 15:38:07 GMT";2022-05-21T21:05:27+02:00;;8308
